-5.00000000e-01 1.00000000e+03 5.00000000e-01
5.00000000e-01 1.00000000e+03 5.00000000e-01
5.00000000e-01 1.00000000e+03 -5.00000000e-01
-5.00000000e-01 1.00000000e+03 -5.00000000e-01
13 2 1
-5.00000000e+00 1.50000000e+03 0.00000000e+00
5.00000000e+00 1.50000000e+03 0.00000000e+00
14 2 1
0.00000000e+00 1.49500000e+03 0.00000000e+00
0.00000000e+00 1.50500000e+03 0.00000000e+00
15 5 1
0.00000000e+00 1.49950000e+03 -5.00000000e-01
0.00000000e+00 1.50050000e+03 -5.00000000e-01
0.00000000e+00 1.50050000e+03 5.00000000e-01
0.00000000e+00 1.49950000e+03 5.00000000e-01
0.00000000e+00 1.49950000e+03 -5.00000000e-01
16 5 1
-5.00000000e-01 1.50000000e+03 -5.00000000e-01
-5.00000000e-01 1.50000000e+03 5.00000000e-01
5.00000000e-01 1.50000000e+03 5.00000000e-01
5.00000000e-01 1.50000000e+03 -5.00000000e-01
-5.00000000e-01 1.50000000e+03 -5.00000000e-01
17 2 1
-5.00000000e+00 2.00000000e+03 0.00000000e+00
5.00000000e+00 2.00000000e+03 0.00000000e+00
18 2 1
0.00000000e+00 1.99500000e+03 0.00000000e+00
0.00000000e+00 2.00500000e+03 0.00000000e+00
19 5 1
0.00000000e+00 1.99950000e+03 -5.00000000e-01
0.00000000e+00 2.00050000e+03 -5.00000000e-01
0.00000000e+00 2.00050000e+03 5.00000000e-01
0.00000000e+00 1.99950000e+03 5.00000000e-01
0.00000000e+00 1.99950000e+03 -5.00000000e-01
20 5 1
-5.00000000e-01 2.00000000e+03 -5.00000000e-01
-5.00000000e-01 2.00000000e+03 5.00000000e-01
5.00000000e-01 2.00000000e+03 5.00000000e-01
5.00000000e-01 2.00000000e+03 -5.00000000e-01
-5.00000000e-01 2.00000000e+03 -5.00000000e-01
21 2 1
-5.00000000e+00 2.50000000e+03 0.00000000e+00
5.00000000e+00 2.50000000e+03 0.00000000e+00
22 2 1
0.00000000e+00 2.49500000e+03 0.00000000e+00
0.00000000e+00 2.50500000e+03 0.00000000e+00
23 5 1
0.00000000e+00 2.49950000e+03 -5.00000000e-01
0.00000000e+00 2.50050000e+03 -5.00000000e-01
0.00000000e+00 2.50050000e+03 5.00000000e-01
0.00000000e+00 2.49950000e+03 5.00000000e-01
0.00000000e+00 2.49950000e+03 -5.00000000e-01
24 5 1
-5.00000000e-01 2.50000000e+03 -5.00000000e-01
-5.00000000e-01 2.50000000e+03 5.00000000e-01
5.00000000e-01 2.50000000e+03 5.00000000e-01
5.00000000e-01 2.50000000e+03 -5.00000000e-01
-5.00000000e-01 2.50000000e+03 -5.00000000e-01
25 2 1
-5.00000000e+00 3.00000000e+03 0.00000000e+00
5.00000000e+00 3.00000000e+03 0.00000000e+00
26 2 1
0.00000000e+00 2.99500000e+03 0.00000000e+00
0.00000000e+00 3.00500000e+03 0.00000000e+00
27 5 1
0.00000000e+00 2.99950000e+03 -5.00000000e-01
0.00000000e+00 3.00050000e+03 -5.00000000e-01
0.00000000e+00 3.00050000e+03 5.00000000e-01
0.00000000e+00 2.99950000e+03 5.00000000e-01
0.00000000e+00 2.99950000e+03 -5.00000000e-01
28 5 1
-5.00000000e-01 3.00000000e+03 -5.00000000e-01
-5.00000000e-01 3.00000000e+03 5.00000000e-01
5.00000000e-01 3.00000000e+03 5.00000000e-01
5.00000000e-01 3.00000000e+03 -5.00000000e-01
-5.00000000e-01 3.00000000e+03 -5.00000000e-01
29 2 1
-5.00000000e+00 3.50000000e+03 0.00000000e+00
5.00000000e+00 3.50000000e+03 0.00000000e+00
30 2 1
0.00000000e+00 3.49500000e+03 0.00000000e+00
0.00000000e+00 3.50500000e+03 0.00000000e+00
31 5 1
0.00000000e+00 3.49950000e+03 -5.00000000e-01
0.00000000e+00 3.50050000e+03 -5.00000000e-01
0.00000000e+00 3.50050000e+03 5.00000000e-01
0.00000000e+00 3.49950000e+03 5.00000000e-01
0.00000000e+00 3.49950000e+03 -5.00000000e-01
32 5 1
-5.00000000e-01 3.50000000e+03 -5.00000000e-01
-5.00000000e-01 3.50000000e+03 5.00000000e-01
5.00000000e-01 3.50000000e+03 5.00000000e-01
5.00000000e-01 3.50000000e+03 -5.00000000e-01
-5.00000000e-01 3.50000000e+03 -5.00000000e-01
33 2 1
-5.00000000e+00 4.00000000e+03 0.00000000e+00
5.00000000e+00 4.00000000e+03 0.00000000e+00
34 2 1
0.00000000e+00 3.99500000e+03 0.00000000e+00
0.00000000e+00 4.00500000e+03 0.00000000e+00
35 5 1
0.00000000e+00 3.99950000e+03 -5.00000000e-01
0.00000000e+00 4.00050000e+03 -5.00000000e-01
0.00000000e+00 4.00050000e+03 5.00000000e-01
0.00000000e+00 3.99950000e+03 5.00000000e-01
0.00000000e+00 3.99950000e+03 -5.00000000e-01
36 5 1
-5.00000000e-01 4.00000000e+03 -5.00000000e-01
-5.00000000e-01 4.00000000e+03 5.00000000e-01
5.00000000e-01 4.00000000e+03 5.00000000e-01
5.00000000e-01 4.00000000e+03 -5.00000000e-01
-5.00000000e-01 4.00000000e+03 -5.00000000e-01
37 2 1
-5.00000000e+00 4.50000000e+03 0.00000000e+00
5.00000000e+00 4.50000000e+03 0.00000000e+00
38 2 1
0.00000000e+00 4.49500000e+03 0.00000000e+00
0.00000000e+00 4.50500000e+03 0.00000000e+00
39 5 1
0.00000000e+00 4.49950000e+03 -5.00000000e-01
0.00000000e+00 4.50050000e+03 -5.00000000e-01
0.00000000e+00 4.50050000e+03 5.00000000e-01
0.00000000e+00 4.49950000e+03 5.00000000e-01
0.00000000e+00 4.49950000e+03 -5.00000000e-01
40 5 1
-5.00000000e-01 4.50000000e+03 -5.00000000e-01
-5.00000000e-01 4.50000000e+03 5.00000000e-01
5.00000000e-01 4.50000000e+03 5.00000000e-01
5.00000000e-01 4.50000000e+03 -5.00000000e-01
-5.00000000e-01 4.50000000e+03 -5.00000000e-01
41 2 1
-5.00000000e+00 5.00000000e+03 0.00000000e+00
5.00000000e+00 5.00000000e+03 0.00000000e+00
42 2 1
0.00000000e+00 4.99500000e+03 0.00000000e+00
0.00000000e+00 5.00500000e+03 0.00000000e+00
43 5 1
0.00000000e+00 4.99950000e+03 -5.00000000e-01
0.00000000e+00 5.00050000e+03 -5.00000000e-01
0.00000000e+00 5.00050000e+03 5.00000000e-01
0.00000000e+00 4.99950000e+03 5.00000000e-01
0.00000000e+00 4.99950000e+03 -5.00000000e-01
44 5 1
-5.00000000e-01 5.00000000e+03 -5.00000000e-01
-5.00000000e-01 5.00000000e+03 5.00000000e-01
5.00000000e-01 5.00000000e+03 5.00000000e-01
5.00000000e-01 5.00000000e+03 -5.00000000e-01
-5.00000000e-01 5.00000000e+03 -5.00000000e-01
45 2 1
-5.00000000e+00 5.50000000e+03 0.00000000e+00
5.00000000e+00 5.50000000e+03 0.00000000e+00
46 2 1
0.00000000e+00 5.49500000e+03 0.00000000e+00
0.00000000e+00 5.50500000e+03 0.00000000e+00
47 5 1
0.00000000e+00 5.49950000e+03 -5.00000000e-01
0.00000000e+00 5.50050000e+03 -5.00000000e-01
0.00000000e+00 5.50050000e+03 5.00000000e-01
0.00000000e+00 5.49950000e+03 5.00000000e-01
0.00000000e+00 5.49950000e+03 -5.00000000e-01
48 5 1
-5.00000000e-01 5.50000000e+03 -5.00000000e-01
-5.00000000e-01 5.50000000e+03 5.00000000e-01
5.00000000e-01 5.50000000e+03 5.00000000e-01
5.00000000e-01 5.50000000e+03 -5.00000000e-01
-5.00000000e-01 5.50000000e+03 -5.00000000e-01
49 2 1
-5.00000000e+00 6.00000000e+03 0.00000000e+00
5.00000000e+00 6.00000000e+03 0.00000000e+00
50 2 1
0.00000000e+00 5.99500000e+03 0.00000000e+00
0.00000000e+00 6.00500000e+03 0.00000000e+00
51 5 1
0.00000000e+00 5.99950000e+03 -5.00000000e-01
0.00000000e+00 6.00050000e+03 -5.00000000e-01
0.00000000e+00 6.00050000e+03 5.00000000e-01
0.00000000e+00 5.99950000e+03 5.00000000e-01
0.00000000e+00 5.99950000e+03 -5.00000000e-01
52 5 1
-5.00000000e-01 6.00000000e+03 -5.00000000e-01
-5.00000000e-01 6.00000000e+03 5.00000000e-01
5.00000000e-01 6.00000000e+03 5.00000000e-01
5.00000000e-01 6.00000000e+03 -5.00000000e-01
-5.00000000e-01 6.00000000e+03 -5.00000000e-01
53 2 1
4.95000000e+02 0.00000000e+00 0.00000000e+00
5.05000000e+02 0.00000000e+00 0.00000000e+00
54 2 1
5.00000000e+02 -5.00000000e+00 0.00000000e+00
5.00000000e+02 5.00000000e+00 0.00000000e+00
55 5 1
5.00000000e+02 -5.00000000e-01 -5.00000000e-01
5.00000000e+02 5.00000000e-01 -5.00000000e-01
5.00000000e+02 5.00000000e-01 5.00000000e-01
5.00000000e+02 -5.00000000e-01 5.00000000e-01
5.00000000e+02 -5.00000000e-01 -5.00000000e-01
56 5 1
4.99500000e+02 0.00000000e+00 -5.00000000e-01
4.99500000e+02 0.00000000e+00 5.00000000e-01
5.00500000e+02 0.00000000e+00 5.00000000e-01
5.00500000e+02 0.00000000e+00 -5.00000000e-01
4.99500000e+02 0.00000000e+00 -5.00000000e-01
57 2 1
4.95000000e+02 5.00000000e+02 0.00000000e+00
5.05000000e+02 5.00000000e+02 0.00000000e+00
58 2 1
5.00000000e+02 4.95000000e+02 0.00000000e+00
5.00000000e+02 5.05000000e+02 0.00000000e+00
59 5 1
5.00000000e+02 4.99500000e+02 -5.00000000e-01
5.00000000e+02 5.00500000e+02 -5.00000000e-01
5.00000000e+02 5.00500000e+02 5.00000000e-01
5.00000000e+02 4.99500000e+02 5.00000000e-01
5.00000000e+02 4.99500000e+02 -5.00000000e-01
60 5 1
4.99500000e+02 5.00000000e+02 -5.00000000e-01
4.99500000e+02 5.00000000e+02 5.00000000e-01
5.00500000e+02 5.00000000e+02 5.00000000e-01
5.00500000e+02 5.00000000e+02 -5.00000000e-01
4.99500000e+02 5.00000000e+02 -5.00000000e-01
61 2 1
4.95000000e+02 1.00000000e+03 0.00000000e+00
5.05000000e+02 1.00000000e+03 0.00000000e+00
62 2 1
5.00000000e+02 9.95000000e+02 0.00000000e+00
5.00000000e+02 1.00500000e+03 0.00000000e+00
63 5 1
5.00000000e+02 9.99500000e+02 -5.00000000e-01
5.00000000e+02 1.00050000e+03 -5.00000000e-01
5.00000000e+02 1.00050000e+03 5.00000000e-01
5.00000000e+02 9.99500000e+02 5.00000000e-01
5.00000000e+02 9.99500000e+02 -5.00000000e-01
64 5 1
4.99500000e+02 1.00000000e+03 -5.00000000e-01
4.99500000e+02 1.00000000e+03 5.00000000e-01
5.00500000e+02 1.00000000e+03 5.00000000e-01
5.00500000e+02 1.00000000e+03 -5.00000000e-01
4.99500000e+02 1.00000000e+03 -5.00000000e-01
65 2 1
4.95000000e+02 1.50000000e+03 0.00000000e+00
5.05000000e+02 1.50000000e+03 0.00000000e+00
66 2 1
5.00000000e+02 1.49500000e+03 0.00000000e+00
5.00000000e+02 1.50500000e+03 0.00000000e+00
67 5 1
5.00000000e+02 1.49950000e+03 -5.00000000e-01
5.00000000e+02 1.50050000e+03 -5.00000000e-01
5.00000000e+02 1.50050000e+03 5.00000000e-01
5.00000000e+02 1.49950000e+03 5.00000000e-01
5.00000000e+02 1.49950000e+03 -5.00000000e-01
68 5 1
4.99500000e+02 1.50000000e+03 -5.00000000e-01
4.99500000e+02 1.50000000e+03 5.00000000e-01
5.00500000e+02 1.50000000e+03 5.00000000e-01
5.00500000e+02 1.50000000e+03 -5.00000000e-01
4.99500000e+02 1.50000000e+03 -5.00000000e-01
69 2 1
4.95000000e+02 2.00000000e+03 0.00000000e+00
5.05000000e+02 2.00000000e+03 0.00000000e+00
70 2 1
5.00000000e+02 1.99500000e+03 0.00000000e+00
5.00000000e+02 2.00500000e+03 0.00000000e+00
71 5 1
5.00000000e+02 1.99950000e+03 -5.00000000e-01
5.00000000e+02 2.00050000e+03 -5.00000000e-01
5.00000000e+02 2.00050000e+03 5.00000000e-01
5.00000000e+02 1.99950000e+03 5.00000000e-01
5.00000000e+02 1.99950000e+03 -5.00000000e-01
72 5 1
4.99500000e+02 2.00000000e+03 -5.00000000e-01
4.99500000e+02 2.00000000e+03 5.00000000e-01
5.00500000e+02 2.00000000e+03 5.00000000e-01
5.00500000e+02 2.00000000e+03 -5.00000000e-01
4.99500000e+02 2.00000000e+03 -5.00000000e-01
73 2 1
4.95000000e+02 2.50000000e+03 0.00000000e+00
5.05000000e+02 2.50000000e+03 0.00000000e+00
74 2 1
5.00000000e+02 2.49500000e+03 0.00000000e+00
5.00000000e+02 2.50500000e+03 0.00000000e+00
75 5 1
5.00000000e+02 2.49950000e+03 -5.00000000e-01
5.00000000e+02 2.50050000e+03 -5.00000000e-01
5.00000000e+02 2.50050000e+03 5.00000000e-01
5.00000000e+02 2.49950000e+03 5.00000000e-01
5.00000000e+02 2.49950000e+03 -5.00000000e-01
76 5 1
4.99500000e+02 2.50000000e+03 -5.00000000e-01
4.99500000e+02 2.50000000e+03 5.00000000e-01
5.00500000e+02 2.50000000e+03 5.00000000e-01
5.00500000e+02 2.50000000e+03 -5.00000000e-01
4.99500000e+02 2.50000000e+03 -5.00000000e-01
77 2 1
4.95000000e+02 3.00000000e+03 0.00000000e+00
5.05000000e+02 3.00000000e+03 0.00000000e+00
78 2 1
5.00000000e+02 2.99500000e+03 0.00000000e+00
5.00000000e+02 3.00500000e+03 0.00000000e+00
79 5 1
5.00000000e+02 2.99950000e+03 -5.00000000e-01
5.00000000e+02 3.00050000e+03 -5.00000000e-01
5.00000000e+02 3.00050000e+03 5.00000000e-01
5.00000000e+02 2.99950000e+03 5.00000000e-01
5.00000000e+02 2.99950000e+03 -5.00000000e-01
80 5 1
4.99500000e+02 3.00000000e+03 -5.00000000e-01
4.99500000e+02 3.00000000e+03 5.00000000e-01
5.00500000e+02 3.00000000e+03 5.00000000e-01
5.00500000e+02 3.00000000e+03 -5.00000000e-01
4.99500000e+02 3.00000000e+03 -5.00000000e-01
81 2 1
4.95000000e+02 3.50000000e+03 0.00000000e+00
5.05000000e+02 3.50000000e+03 0.00000000e+00
82 2 1
5.00000000e+02 3.49500000e+03 0.00000000e+00
5.00000000e+02 3.50500000e+03 0.00000000e+00
83 5 1
5.00000000e+02 3.49950000e+03 -5.00000000e-01
5.00000000e+02 3.50050000e+03 -5.00000000e-01
5.00000000e+02 3.50050000e+03 5.00000000e-01
5.00000000e+02 3.49950000e+03 5.00000000e-01
5.00000000e+02 3.49950000e+03 -5.00000000e-01
84 5 1
4.99500000e+02 3.50000000e+03 -5.00000000e-01
4.99500000e+02 3.50000000e+03 5.00000000e-01
5.00500000e+02 3.50000000e+03 5.00000000e-01
5.00500000e+02 3.50000000e+03 -5.00000000e-01
4.99500000e+02 3.50000000e+03 -5.00000000e-01
85 2 1
4.95000000e+02 4.00000000e+03 0.00000000e+00
5.05000000e+02 4.00000000e+03 0.00000000e+00
86 2 1
5.00000000e+02 3.99500000e+03 0.00000000e+00
5.00000000e+02 4.00500000e+03 0.00000000e+00
87 5 1
5.00000000e+02 3.99950000e+03 -5.00000000e-01
5.00000000e+02 4.00050000e+03 -5.00000000e-01
5.00000000e+02 4.00050000e+03 5.00000000e-01
5.00000000e+02 3.99950000e+03 5.00000000e-01
5.00000000e+02 3.99950000e+03 -5.00000000e-01
88 5 1
4.99500000e+02 4.00000000e+03 -5.00000000e-01
4.99500000e+02 4.00000000e+03 5.00000000e-01
5.00500000e+02 4.00000000e+03 5.00000000e-01
5.00500000e+02 4.00000000e+03 -5.00000000e-01
4.99500000e+02 4.00000000e+03 -5.00000000e-01
89 2 1
4.95000000e+02 4.50000000e+03 0.00000000e+00
5.05000000e+02 4.50000000e+03 0.00000000e+00
90 2 1
5.00000000e+02 4.49500000e+03 0.00000000e+00
5.00000000e+02 4.50500000e+03 0.00000000e+00
91 5 1
5.00000000e+02 4.49950000e+03 -5.00000000e-01
5.00000000e+02 4.50050000e+03 -5.00000000e-01
5.00000000e+02 4.50050000e+03 5.00000000e-01
5.00000000e+02 4.49950000e+03 5.00000000e-01
5.00000000e+02 4.49950000e+03 -5.00000000e-01
92 5 1
4.99500000e+02 4.50000000e+03 -5.00000000e-01
4.99500000e+02 4.50000000e+03 5.00000000e-01
5.00500000e+02 4.50000000e+03 5.00000000e-01
5.00500000e+02 4.50000000e+03 -5.00000000e-01
4.99500000e+02 4.50000000e+03 -5.00000000e-01
93 2 1
4.95000000e+02 5.00000000e+03 0.00000000e+00
5.05000000e+02 5.00000000e+03 0.00000000e+00
94 2 1
5.00000000e+02 4.99500000e+03 0.00000000e+00
5.00000000e+02 5.00500000e+03 0.00000000e+00
95 5 1
5.00000000e+02 4.99950000e+03 -5.00000000e-01
5.00000000e+02 5.00050000e+03 -5.00000000e-01
5.00000000e+02 5.00050000e+03 5.00000000e-01
5.00000000e+02 4.99950000e+03 5.00000000e-01
5.00000000e+02 4.99950000e+03 -5.00000000e-01
96 5 1
4.99500000e+02 5.00000000e+03 -5.00000000e-01
4.99500000e+02 5.00000000e+03 5.00000000e-01
5.00500000e+02 5.00000000e+03 5.00000000e-01
5.00500000e+02 5.00000000e+03 -5.00000000e-01
4.99500000e+02 5.00000000e+03 -5.00000000e-01
97 2 1
4.95000000e+02 5.50000000e+03 0.00000000e+00
5.05000000e+02 5.50000000e+03 0.00000000e+00
98 2 1
5.00000000e+02 5.49500000e+03 0.00000000e+00
5.00000000e+02 5.50500000e+03 0.00000000e+00
99 5 1
5.00000000e+02 5.49950000e+03 -5.00000000e-01
5.00000000e+02 5.50050000e+03 -5.00000000e-01
5.00000000e+02 5.50050000e+03 5.00000000e-01
5.00000000e+02 5.49950000e+03 5.00000000e-01
5.00000000e+02 5.49950000e+03 -5.00000000e-01
100 5 1
4.99500000e+02 5.50000000e+03 -5.00000000e-01
4.99500000e+02 5.50000000e+03 5.00000000e-01
5.00500000e+02 5.50000000e+03 5.00000000e-01
5.00500000e+02 5.50000000e+03 -5.00000000e-01
4.99500000e+02 5.50000000e+03 -5.00000000e-01
101 2 1
4.95000000e+02 6.00000000e+03 0.00000000e+00
5.05000000e+02 6.00000000e+03 0.00000000e+00
102 2 1
5.00000000e+02 5.99500000e+03 0.00000000e+00
5.00000000e+02 6.00500000e+03 0.00000000e+00
103 5 1
5.00000000e+02 5.99950000e+03 -5.00000000e-01
5.00000000e+02 6.00050000e+03 -5.00000000e-01
5.00000000e+02 6.00050000e+03 5.00000000e-01
5.00000000e+02 5.99950000e+03 5.00000000e-01
5.00000000e+02 5.99950000e+03 -5.00000000e-01
104 5 1
4.99500000e+02 6.00000000e+03 -5.00000000e-01
4.99500000e+02 6.00000000e+03 5.00000000e-01
5.00500000e+02 6.00000000e+03 5.00000000e-01
5.00500000e+02 6.00000000e+03 -5.00000000e-01
4.99500000e+02 6.00000000e+03 -5.00000000e-01
105 2 1
9.95000000e+02 0.00000000e+00 0.00000000e+00
1.00500000e+03 0.00000000e+00 0.00000000e+00
106 2 1
1.00000000e+03 -5.00000000e+00 0.00000000e+00
1.00000000e+03 5.00000000e+00 0.00000000e+00
107 5 1
1.00000000e+03 -5.00000000e-01 -5.00000000e-01
1.00000000e+03 5.00000000e-01 -5.00000000e-01
1.00000000e+03 5.00000000e-01 5.00000000e-01
1.00000000e+03 -5.00000000e-01 5.00000000e-01
1.00000000e+03 -5.00000000e-01 -5.00000000e-01
108 5 1
9.99500000e+02 0.00000000e+00 -5.00000000e-01
9.99500000e+02 0.00000000e+00 5.00000000e-01
1.00050000e+03 0.00000000e+00 5.00000000e-01
1.00050000e+03 0.00000000e+00 -5.00000000e-01
9.99500000e+02 0.00000000e+00 -5.00000000e-01
109 2 1
9.95000000e+02 5.00000000e+02 0.00000000e+00
1.00500000e+03 5.00000000e+02 0.00000000e+00
110 2 1
1.00000000e+03 4.95000000e+02 0.00000000e+00
1.00000000e+03 5.05000000e+02 0.00000000e+00
111 5 1
1.00000000e+03 4.99500000e+02 -5.00000000e-01
1.00000000e+03 5.00500000e+02 -5.00000000e-01
1.00000000e+03 5.00500000e+02 5.00000000e-01
1.00000000e+03 4.99500000e+02 5.00000000e-01
1.00000000e+03 4.99500000e+02 -5.00000000e-01
112 5 1
9.99500000e+02 5.00000000e+02 -5.00000000e-01
9.99500000e+02 5.00000000e+02 5.00000000e-01
1.00050000e+03 5.00000000e+02 5.00000000e-01
1.00050000e+03 5.00000000e+02 -5.00000000e-01
9.99500000e+02 5.00000000e+02 -5.00000000e-01
113 2 1
9.95000000e+02 1.00000000e+03 0.00000000e+00
1.00500000e+03 1.00000000e+03 0.00000000e+00
114 2 1
1.00000000e+03 9.95000000e+02 0.00000000e+00
1.00000000e+03 1.00500000e+03 0.00000000e+00
115 5 1
1.00000000e+03 9.99500000e+02 -5.00000000e-01
1.00000000e+03 1.00050000e+03 -5.00000000e-01
1.00000000e+03 1.00050000e+03 5.00000000e-01
1.00000000e+03 9.99500000e+02 5.00000000e-01
1.00000000e+03 9.99500000e+02 -5.00000000e-01
116 5 1
9.99500000e+02 1.00000000e+03 -5.00000000e-01
9.99500000e+02 1.00000000e+03 5.00000000e-01
1.00050000e+03 1.00000000e+03 5.00000000e-01
1.00050000e+03 1.00000000e+03 -5.00000000e-01
9.99500000e+02 1.00000000e+03 -5.00000000e-01
117 2 1
9.95000000e+02 1.50000000e+03 0.00000000e+00
1.00500000e+03 1.50000000e+03 0.00000000e+00
118 2 1
1.00000000e+03 1.49500000e+03 0.00000000e+00
1.00000000e+03 1.50500000e+03 0.00000000e+00
119 5 1
1.00000000e+03 1.49950000e+03 -5.00000000e-01
1.00000000e+03 1.50050000e+03 -5.00000000e-01
1.00000000e+03 1.50050000e+03 5.00000000e-01
1.00000000e+03 1.49950000e+03 5.00000000e-01
1.00000000e+03 1.49950000e+03 -5.00000000e-01
120 5 1
9.99500000e+02 1.50000000e+03 -5.00000000e-01
9.99500000e+02 1.50000000e+03 5.00000000e-01
1.00050000e+03 1.50000000e+03 5.00000000e-01
1.00050000e+03 1.50000000e+03 -5.00000000e-01
9.99500000e+02 1.50000000e+03 -5.00000000e-01
121 2 1
9.95000000e+02 2.00000000e+03 0.00000000e+00
1.00500000e+03 2.00000000e+03 0.00000000e+00
122 2 1
1.00000000e+03 1.99500000e+03 0.00000000e+00
1.00000000e+03 2.00500000e+03 0.00000000e+00
123 5 1
1.00000000e+03 1.99950000e+03 -5.00000000e-01
1.00000000e+03 2.00050000e+03 -5.00000000e-01
1.00000000e+03 2.00050000e+03 5.00000000e-01
1.00000000e+03 1.99950000e+03 5.00000000e-01
1.00000000e+03 1.99950000e+03 -5.00000000e-01
124 5 1
9.99500000e+02 2.00000000e+03 -5.00000000e-01
9.99500000e+02 2.00000000e+03 5.00000000e-01
1.00050000e+03 2.00000000e+03 5.00000000e-01
1.00050000e+03 2.00000000e+03 -5.00000000e-01
9.99500000e+02 2.00000000e+03 -5.00000000e-01
125 2 1
9.95000000e+02 2.50000000e+03 0.00000000e+00
1.00500000e+03 2.50000000e+03 0.00000000e+00
126 2 1
1.00000000e+03 2.49500000e+03 0.00000000e+00
1.00000000e+03 2.50500000e+03 0.00000000e+00
127 5 1
1.00000000e+03 2.49950000e+03 -5.00000000e-01
1.00000000e+03 2.50050000e+03 -5.00000000e-01
1.00000000e+03 2.50050000e+03 5.00000000e-01
1.00000000e+03 2.49950000e+03 5.00000000e-01
1.00000000e+03 2.49950000e+03 -5.00000000e-01
128 5 1
9.99500000e+02 2.50000000e+03 -5.00000000e-01
9.99500000e+02 2.50000000e+03 5.00000000e-01
1.00050000e+03 2.50000000e+03 5.00000000e-01
1.00050000e+03 2.50000000e+03 -5.00000000e-01
9.99500000e+02 2.50000000e+03 -5.00000000e-01
129 2 1
9.95000000e+02 3.00000000e+03 0.00000000e+00
1.00500000e+03 3.00000000e+03 0.00000000e+00
130 2 1
1.00000000e+03 2.99500000e+03 0.00000000e+00
1.00000000e+03 3.00500000e+03 0.00000000e+00
131 5 1
1.00000000e+03 2.99950000e+03 -5.00000000e-01
1.00000000e+03 3.00050000e+03 -5.00000000e-01
1.00000000e+03 3.00050000e+03 5.00000000e-01
1.00000000e+03 2.99950000e+03 5.00000000e-01
1.00000000e+03 2.99950000e+03 -5.00000000e-01
132 5 1
9.99500000e+02 3.00000000e+03 -5.00000000e-01
9.99500000e+02 3.00000000e+03 5.00000000e-01
1.00050000e+03 3.00000000e+03 5.00000000e-01
1.00050000e+03 3.00000000e+03 -5.00000000e-01
9.99500000e+02 3.00000000e+03 -5.00000000e-01
133 2 1
9.95000000e+02 3.50000000e+03 0.00000000e+00
1.00500000e+03 3.50000000e+03 0.00000000e+00
134 2 1
1.00000000e+03 3.49500000e+03 0.00000000e+00
1.00000000e+03 3.50500000e+03 0.00000000e+00
135 5 1
1.00000000e+03 3.49950000e+03 -5.00000000e-01
1.00000000e+03 3.50050000e+03 -5.00000000e-01
1.00000000e+03 3.50050000e+03 5.00000000e-01
1.00000000e+03 3.49950000e+03 5.00000000e-01
1.00000000e+03 3.49950000e+03 -5.00000000e-01
136 5 1
9.99500000e+02 3.50000000e+03 -5.00000000e-01
9.99500000e+02 3.50000000e+03 5.00000000e-01
1.00050000e+03 3.50000000e+03 5.00000000e-01
1.00050000e+03 3.50000000e+03 -5.00000000e-01
9.99500000e+02 3.50000000e+03 -5.00000000e-01
137 2 1
9.95000000e+02 4.00000000e+03 0.00000000e+00
1.00500000e+03 4.00000000e+03 0.00000000e+00
